Ensembl.ID	ENTREZ.ID	GeneSymbol	log2FC	pvalue
ENSG00000160803	56893	UBQLN4	-0.148811714	0.003835862
ENSG00000160813	221908	PPP1R35	0.122234033	0.357284463
ENSG00000160818	54865	GPATCH4	-0.105635634	0.267776446
ENSG00000160856	115352	FCRL3	-0.16921737	0.709782011
ENSG00000160862	563	AZGP1	1.021093937	0.000224335
ENSG00000160867	2264	FGFR4	-0.117598711	0.374682835
ENSG00000160868	1576	CYP3A4	-3.168744371	0.000000000000971
ENSG00000160870	1551	CYP3A7	-0.83771497	0.006540112
ENSG00000160877	112939	NACC1	0.057403823	0.499924963
ENSG00000160883	3101	HK3	1.854496926	0.00000000288
ENSG00000160888	9592	IER2	0.339703453	0.022900229
ENSG00000160908	84124	ZNF394	0.028879344	0.579975058
ENSG00000160917	10898	CPSF4	0.003186121	0.950659015
ENSG00000160932	4061	LY6E	0.667164212	0.002407119
ENSG00000160948	51160	VPS28	0.032897352	0.676505957
ENSG00000160949	4796	TONSL	0.054301537	0.64028437
ENSG00000160957	9401	RECQL4	0.37076344	0.019476144
ENSG00000160959	9684	LRRC14	-0.027005576	0.712987539
ENSG00000160961	84449	ZNF333	-0.036542571	0.704371129
ENSG00000160972	84988	PPP1R16A	0.068027612	0.656299522
ENSG00000160991	80228	ORAI2	0.419962293	0.083359465
ENSG00000160993	54784	ALKBH4	-0.058858007	0.432553983
ENSG00000160999	10603	SH2B2	0.585771205	0.059053464
ENSG00000161011	8878	SQSTM1	0.140935926	0.056427821
ENSG00000161013	11282	MGAT4B	-0.118613058	0.408885662
ENSG00000161016	6132	RPL8	-0.135424674	0.100861168
ENSG00000161021	9794	MAML1	-0.054721217	0.178044692
ENSG00000161036	222229	LRWD1	0.096433005	0.413335769
ENSG00000161048	222236	NAPEPLD	-0.147461497	0.256340918
ENSG00000161057	5701	PSMC2	0.116418322	0.054093852
ENSG00000161082	60680	CELF5	-0.354535817	0.156630454
ENSG00000161091	126321	MFSD12	0.23754238	0.053686505
ENSG00000161179	150223	YDJC	-0.127782606	0.331794666
ENSG00000161202	1857	DVL3	-0.033283168	0.396565995
ENSG00000161203	1173	AP2M1	0.017760793	0.677836291
ENSG00000161204	55324	ABCF3	0.0000218	0.99956282
ENSG00000161217	5130	PCYT1A	-0.053473108	0.472910578
ENSG00000161243	126433	FBXO27	-0.071146464	0.789933938
ENSG00000161249	93099	DMKN	0.175458609	0.297175967
ENSG00000161265	199746	U2AF1L4	0.295658678	0.179682929
ENSG00000161267	622	BDH1	0.020291221	0.897717709
ENSG00000161270	4868	NPHS1	0.138641737	0.760297817
ENSG00000161277	199745	THAP8	0.016898367	0.852228468
ENSG00000161281	1346	COX7A1	0.094122212	0.611290275
ENSG00000161298	84911	ZNF382	0.01955508	0.930228054
ENSG00000161328	115399	LRRC56	0.211271285	0.156415518
ENSG00000161381	57125	PLXDC1	0.403329399	0.114793596
ENSG00000161395	93210	PGAP3	-0.235784819	0.101489322
ENSG00000161405	22806	IKZF3	-0.009820983	0.97256221
ENSG00000161513	2232	FDXR	0.059966732	0.639171361
ENSG00000161526	29115	SAP30BP	0.071652794	0.202461624
ENSG00000161533	51	ACOX1	-0.244664104	0.163389524
ENSG00000161542	5635	PRPSAP1	0.019250572	0.678767498
ENSG00000161544	114757	CYGB	0.081774727	0.680801621
ENSG00000161547	6427	SRSF2	-0.00329531	0.960953076
ENSG00000161551	84765	ZNF577	-0.186703524	0.164940375
ENSG00000161558	55260	TMEM143	0.062685966	0.449696628
ENSG00000161618	126133	ALDH16A1	0.151989627	0.235160082
ENSG00000161638	3678	ITGA5	1.226952783	0.0000119
ENSG00000161640	114132	SIGLEC11	0.545109959	0.052212307
ENSG00000161642	25946	ZNF385A	0.231738489	0.221052523
ENSG00000161647	4356	MPP3	0.203269757	0.169059542
ENSG00000161653	162417	NAGS	-0.524050753	0.012426137
ENSG00000161654	124801	LSM12	0.152329036	0.047919268
ENSG00000161671	284361	EMC10	-0.041021255	0.660110942
ENSG00000161677	126119	JOSD2	0.223999434	0.224484138
ENSG00000161692	80174	DBF4B	0.124579201	0.239579989
ENSG00000161714	113026	PLCD3	-0.213376147	0.42978194
ENSG00000161791	91010	FMNL3	0.157795536	0.470624286
ENSG00000161800	29127	RACGAP1	0.258625258	0.032594174
ENSG00000161813	113251	LARP4	-0.041968225	0.571316395
ENSG00000161835	160622	GRASP	0.232197526	0.213759832
ENSG00000161847	125950	RAVER1	0.001111493	0.994116921
ENSG00000161888	147841	SPC24	0.211578129	0.175578522
ENSG00000161896	117283	IP6K3	0.100194444	0.722143442
ENSG00000161904	221496	LEMD2	0.055779497	0.31040897
ENSG00000161905	246	ALOX15	0.908338248	0.004150075
ENSG00000161911	340205	TREML1	0.134811174	0.775225273
ENSG00000161912	221442	ADCY10P1	-0.195417249	0.181579314
ENSG00000161914	115950	ZNF653	0.021225794	0.831485351
ENSG00000161920	400569	MED11	0.02315869	0.726683572
ENSG00000161921	58191	CXCL16	0.389786404	0.002347609
ENSG00000161929	388325	SCIMP	0.553515253	0.030676226
ENSG00000161940	255877	BCL6B	0.553022363	0.007830792
ENSG00000161944	433	ASGR2	0.647389305	0.033096571
ENSG00000161955	8741	TNFSF13	0.398348202	0.005115194
ENSG00000161956	26168	SENP3	-0.020793334	0.850781094
ENSG00000161958	2256	FGF11	0.178584907	0.40806289
ENSG00000161960	1973	EIF4A1	0.192020715	0.364574128
ENSG00000161970	6154	RPL26	0.09896468	0.621998102
ENSG00000161980	51728	POLR3K	0.054050517	0.577733099
ENSG00000161981	79622	SNRNP25	0.065263108	0.560150434
ENSG00000161996	197335	WDR90	0.175012877	0.13031403
ENSG00000161999	339123	JMJD8	0.045070011	0.478484718
ENSG00000162032	90864	SPSB3	0.035987408	0.755411715
ENSG00000162063	899	CCNF	0.277493433	0.060876106
ENSG00000162065	57465	TBC1D24	-0.106062072	0.068523207
ENSG00000162066	51005	AMDHD2	0.07862758	0.52360114
ENSG00000162073	124222	PAQR4	0.135706282	0.286495877
ENSG00000162076	114984	FLYWCH2	-0.080818729	0.506917601
ENSG00000162078	124220	ZG16B	1.12796046	0.000000421
ENSG00000162086	7627	ZNF75A	-0.064039884	0.308320752
ENSG00000162104	115	ADCY9	-0.13679408	0.389980118
ENSG00000162105	22941	SHANK2	-0.196818333	0.11259614
ENSG00000162129	81570	CLPB	0.161037961	0.086065164
ENSG00000162139	10825	NEU3	-0.097489441	0.353748058
ENSG00000162144	220002	CYB561A3	0.05060623	0.55964296
ENSG00000162148	220004	PPP1R32	0.039203156	0.824262546
ENSG00000162174	80150	ASRGL1	0.455391991	0.006445877
ENSG00000162191	51035	UBXN1	0.011062793	0.853372155
ENSG00000162222	283237	TTC9C	0.091461353	0.044854544
ENSG00000162227	10629	TAF6L	0.145650874	0.011822782
ENSG00000162231	10482	NXF1	-0.036465811	0.599517534
ENSG00000162236	6811	STX5	0.088166384	0.126427746
ENSG00000162241	283130	SLC25A45	0.050263751	0.669611593
ENSG00000162244	6159	RPL29	-0.10782451	0.107286766
ENSG00000162267	3699	ITIH3	-1.927873046	0.0000437
ENSG00000162298	84447	SYVN1	0.108576572	0.264435374
ENSG00000162300	7542	ZFPL1	0.070780672	0.406030125
ENSG00000162302	8986	RPS6KA4	0.154942068	0.098014501
ENSG00000162337	4041	LRP5	-0.069324168	0.606784278
ENSG00000162341	219931	TPCN2	0.004843714	0.947069866
ENSG00000162344	9965	FGF19	-0.763244146	0.221671934
ENSG00000162366	10158	PDZK1IP1	1.335105429	0.0000186
ENSG00000162367	6886	TAL1	0.125018482	0.476773238
ENSG00000162368	51727	CMPK1	0.054180638	0.581178907
ENSG00000162373	79656	BEND5	-0.241978221	0.309428625
ENSG00000162374	1996	ELAVL4	-0.323388625	0.068770735
ENSG00000162378	79699	ZYG11B	-0.086630049	0.354357349
ENSG00000162383	6512	SLC1A7	-0.340165404	0.351609947
ENSG00000162385	4116	MAGOH	0.030502969	0.644518352
ENSG00000162390	26027	ACOT11	-0.220861938	0.182672517
ENSG00000162391	338094	FAM151A	-1.865805679	0.0000228
ENSG00000162396	25973	PARS2	-0.132150681	0.127228263
ENSG00000162402	23358	USP24	-0.193085234	0.003441452
ENSG00000162408	79707	NOL9	-0.193383221	0.00124717
ENSG00000162409	5563	PRKAA2	-0.040162273	0.875790454
ENSG00000162413	9903	KLHL21	0.157832186	0.048549079
ENSG00000162415	57643	ZSWIM5	-0.174176597	0.291461635
ENSG00000162419	10691	GMEB1	-0.014603988	0.770464455
ENSG00000162426	50651	SLC45A1	0.137869655	0.521196394
ENSG00000162433	205	AK4	-0.174847479	0.456471469
ENSG00000162434	3716	JAK1	0.089500707	0.228655952
ENSG00000162437	55225	RAVER2	-0.204915933	0.200241732
ENSG00000162441	84328	LZIC	-0.139460215	0.1135676
ENSG00000162444	116362	RBP7	0.255799329	0.181560482
ENSG00000162458	54751	FBLIM1	-0.01112037	0.919580056
ENSG00000162460	388595	TMEM82	0.056295298	0.801622438
ENSG00000162461	284723	SLC25A34	-0.361083724	0.157200951
ENSG00000162482	22977	AKR7A3	-0.069609744	0.718180942
ENSG00000162493	10630	PDPN	2.260289019	0.00000000311
ENSG00000162496	9249	DHRS3	0.037446946	0.78094694
ENSG00000162511	7805	LAPTM5	0.273316812	0.208773637
ENSG00000162512	9672	SDC3	0.341922467	0.042247005
ENSG00000162517	553115	PEF1	-0.017878103	0.755944051
ENSG00000162520	81493	SYNC	-0.128567981	0.438797583
ENSG00000162521	5928	RBBP4	-0.06382243	0.182606176
ENSG00000162522	57648	KIAA1522	-0.030226717	0.833963968
ENSG00000162542	255104	TMCO4	0.081999089	0.222733348
ENSG00000162543	127733	UBXN10	-0.009111973	0.95689512
ENSG00000162545	55450	CAMK2N1	-0.203655393	0.258120863
ENSG00000162551	249	ALPL	1.810813471	0.000000972
ENSG00000162552	54361	WNT4	0.091145636	0.594817994
ENSG00000162572	6339	SCNN1D	0.37609304	0.087814827
ENSG00000162576	54587	MXRA8	0.228114005	0.315453778
ENSG00000162591	1953	MEGF6	-0.05088671	0.799589738
ENSG00000162594	149233	IL23R	0.142314828	0.304603747
ENSG00000162595	9077	DIRAS3	-0.124907993	0.476250242
ENSG00000162599	4774	NFIA	-0.100947579	0.166387982
ENSG00000162600	115209	OMA1	-0.05302342	0.360910056
ENSG00000162601	114803	MYSM1	-0.108933397	0.221498108
ENSG00000162604	83941	TM2D1	0.084396324	0.052764335
ENSG00000162607	7398	USP1	-0.080866721	0.201727903
ENSG00000162613	8880	FUBP1	-0.033353171	0.511624086
ENSG00000162614	91624	NEXN	0.353390579	0.081864894
ENSG00000162616	11080	DNAJB4	0.129698634	0.150571168
ENSG00000162620	127255	LRRIQ3	0.260575147	0.222581337
ENSG00000162623	127253	TYW3	-0.030206477	0.596056931
ENSG00000162627	51375	SNX7	-0.028028072	0.786982098
ENSG00000162630	8707	B3GALT2	-0.099433138	0.58200253
ENSG00000162631	22854	NTNG1	-0.399896286	0.217955024
ENSG00000162636	284611	FAM102B	0.043156192	0.603695418
ENSG00000162639	113802	HENMT1	0.028911168	0.675730357
ENSG00000162642	148423	C1orf52	-0.064908616	0.204741698
ENSG00000162645	2634	GBP2	0.883662668	0.0000000601
ENSG00000162650	127002	ATXN7L2	0.079111619	0.448467935
ENSG00000162654	115361	GBP4	1.414812035	0.000000278
ENSG00000162664	284695	ZNF326	-0.132440831	0.108971848
ENSG00000162670	339479	BRINP3	-0.430010595	0.17287597
ENSG00000162676	2672	GFI1	0.026394423	0.742228052
ENSG00000162687	343450	KCNT2	-0.282839224	0.215629691
ENSG00000162688	178	AGL	-0.084197599	0.388542067
ENSG00000162692	7412	VCAM1	0.19882811	0.430730043
ENSG00000162694	2135	EXTL2	-0.14715482	0.126196001
ENSG00000162695	148867	SLC30A7	0.100845186	0.124641673
ENSG00000162702	23528	ZNF281	0.019542445	0.853504272
ENSG00000162704	10092	ARPC5	0.149811673	0.022395888
ENSG00000162706	57863	CADM3	-0.287594184	0.244809728
ENSG00000162711	114548	NLRP3	0.634368237	0.014989198
ENSG00000162714	84838	ZNF496	-0.0603856	0.47341496
ENSG00000162722	25893	TRIM58	0.469354463	0.126845676
ENSG00000162729	93185	IGSF8	-0.078453806	0.449749591
ENSG00000162733	4921	DDR2	0.303293677	0.169954386
ENSG00000162734	8682	PEA15	0.384363689	0.014990196
ENSG00000162735	5824	PEX19	-0.028440311	0.651870772
ENSG00000162736	23385	NCSTN	0.045161525	0.458199196
ENSG00000162738	57216	VANGL2	-0.241188026	0.14586106
ENSG00000162739	114836	SLAMF6	0.442252713	0.133305009
ENSG00000162745	25903	OLFML2B	1.27733146	0.0000756
ENSG00000162746	127943	FCRLB	0.394701444	0.283873475
ENSG00000162747	2215	FCGR3B	6.236780383	0.000000000000000000000000224
ENSG00000162755	126823	KLHDC9	0.04320492	0.74997886
ENSG00000162757	148304	C1orf74	-0.08153674	0.258469811
ENSG00000162761	4009	LMX1A	-0.571212447	0.009489824
ENSG00000162769	28982	FLVCR1	-0.917309033	0.0000574
ENSG00000162772	467	ATF3	0.855892421	0.010078087
ENSG00000162775	64783	RBM15	-0.058030909	0.389071902
ENSG00000162777	79961	DENND2D	0.077715237	0.385896562
ENSG00000162779	126859	AXDND1	0.423823399	0.257549479
ENSG00000162782	163589	TDRD5	-0.072566293	0.709804106
ENSG00000162783	51278	IER5	0.077432752	0.454710985
ENSG00000162804	25992	SNED1	0.22370478	0.255831459
ENSG00000162813	10380	BPNT1	-0.022307175	0.8599188
ENSG00000162814	128153	SPATA17	0.01989348	0.89377587
ENSG00000162817	79762	C1orf115	-0.31405085	0.084110299
ENSG00000162819	148362	BROX	-0.032343863	0.719337361
ENSG00000162825	100288142	NBPF20	-0.222173784	0.019903256
ENSG00000162836	51205	ACP6	-0.100053626	0.299957748
ENSG00000162849	55083	KIF26B	1.32045039	0.0000486
ENSG00000162851	64216	TFB2M	-0.110049568	0.06970087
ENSG00000162852	163882	CNST	-0.135225003	0.110077818
ENSG00000162869	129285	PPP1R21	-0.01618985	0.730868221
ENSG00000162878	91461	PKDCC	-0.454422105	0.010001711
ENSG00000162881	165140	OXER1	-0.144619826	0.484765328
ENSG00000162882	23498	HAAO	-0.150486359	0.46903352
ENSG00000162885	148789	B3GALNT2	-0.128924927	0.142131856
ENSG00000162889	9261	MAPKAPK2	0.179602663	0.025363494
ENSG00000162892	11009	IL24	8.781367614	0.00000000000000024
ENSG00000162896	5284	PIGR	0.302876377	0.194737512
ENSG00000162897	83953	FCAMR	-0.186518232	0.574418639
ENSG00000162909	824	CAPN2	0.025325572	0.854101329
ENSG00000162910	128308	MRPL55	0.055198036	0.623965458
ENSG00000162923	80232	WDR26	0.015263578	0.766395053
ENSG00000162924	5966	REL	-0.01166542	0.936503983
ENSG00000162927	150962	PUS10	-0.086476264	0.486512442
ENSG00000162928	5194	PEX13	0.014812772	0.870684854
ENSG00000162929	84542	KIAA1841	0.015816064	0.841792491
ENSG00000162944	130132	RFTN2	0.21480327	0.34851064
ENSG00000162946	27185	DISC1	0.183183701	0.28504275
ENSG00000162949	92291	CAPN13	-0.327940589	0.19496024
ENSG00000162951	347730	LRRTM1	-0.938334253	0.000254914
ENSG00000162959	7795	MEMO1	0.128502997	0.313008183
ENSG00000162961	84661	DPY30	-0.001606199	0.975810574
ENSG00000162971	129450	TYW5	-0.113148561	0.126114416
ENSG00000162975	3754	KCNF1	-0.563906755	0.028838356
ENSG00000162980	26225	ARL5A	-0.05493044	0.514575582
ENSG00000162989	3760	KCNJ3	-1.111990215	0.000128725
ENSG00000162992	4760	NEUROD1	-0.373074495	0.133972755
ENSG00000162994	130162	CLHC1	0.116672105	0.369448448
ENSG00000162997	344405	PRORSD1P	0.019855829	0.880812148
ENSG00000162998	2487	FRZB	-0.433031451	0.005428963
ENSG00000162999	142679	DUSP19	-0.113235265	0.292091408
ENSG00000163002	129401	NUP35	-0.087591302	0.17440778
ENSG00000163006	165055	CCDC138	-0.087963368	0.325657816
ENSG00000163013	150726	FBXO41	0.068476736	0.719610722
ENSG00000163017	72	ACTG2	0.757514253	0.012650061
ENSG00000163029	79677	SMC6	0.034792949	0.553628658
ENSG00000163032	7447	VSNL1	1.021576028	0.005409627
ENSG00000163040	90557	CCDC74A	0.240930255	0.149051117
ENSG00000163053	151473	SLC16A14	0.934311739	0.0000255
ENSG00000163069	6443	SGCB	0.02947279	0.714050211
ENSG00000163071	132671	SPATA18	-0.080303802	0.543773545
ENSG00000163072	115677	NOSTRIN	-0.076170201	0.528231737
ENSG00000163082	130367	SGPP2	0.069546456	0.622223726
ENSG00000163083	3625	INHBB	0.838263779	0.005080626
ENSG00000163093	129880	BBS5	0.022605137	0.853016822
ENSG00000163104	56916	SMARCAD1	-0.024174098	0.693637073
ENSG00000163106	27306	HPGDS	-0.153784485	0.394492642
ENSG00000163110	10611	PDLIM5	0.054809809	0.570311489
ENSG00000163121	93082	NEURL3	0.372554182	0.073906424
ENSG00000163125	23248	RPRD2	-0.146133708	0.016370434
ENSG00000163131	1520	CTSS	0.172291506	0.14316389
ENSG00000163138	133015	PACRGL	0.055988899	0.35401766
ENSG00000163145	114905	C1QTNF7	-0.379919003	0.095635039
ENSG00000163154	79626	TNFAIP8L2	0.234857471	0.245794939
ENSG00000163155	388695	LYSMD1	-0.024239925	0.726113227
ENSG00000163156	79005	SCNM1	0.039090758	0.451563347
ENSG00000163159	6944	VPS72	-0.02146563	0.658456309
ENSG00000163161	2071	ERCC3	0.085082456	0.085155319
ENSG00000163162	284996	RNF149	0.262880661	0.012777552
ENSG00000163166	55677	IWS1	-0.027152533	0.551876957
ENSG00000163170	388962	BOLA3	0.04817047	0.677147417
ENSG00000163171	10602	CDC42EP3	0.076031206	0.490693815
ENSG00000163191	6282	S100A11	0.651030762	0.000761321
ENSG00000163214	90957	DHX57	-0.130455518	0.03876326
ENSG00000163219	9938	ARHGAP25	0.395970183	0.112838162
ENSG00000163220	6280	S100A9	4.475598969	0.00000000000000000115
ENSG00000163221	6283	S100A12	5.655066465	0.000000000000249
ENSG00000163235	7039	TGFA	-0.051034225	0.702197518
ENSG00000163239	126668	TDRD10	0.058411869	0.796625122
ENSG00000163249	151195	CCNYL1	0.25966	0.08513579
ENSG00000163251	7855	FZD5	-0.161458005	0.342015221
ENSG00000163257	54876	DCAF16	-0.177334658	0.007647494
ENSG00000163281	132789	GNPDA2	-0.028892363	0.654076891
ENSG00000163291	152559	PAQR3	-0.257187777	0.069175198
ENSG00000163293	152519	NIPAL1	-0.095704064	0.614513206
ENSG00000163295	248	ALPI	-0.704751297	0.016296602
ENSG00000163297	118429	ANTXR2	0.024532089	0.761952402
ENSG00000163312	113510	HELQ	0.067968508	0.192897228
ENSG00000163319	51023	MRPS18C	0.188974325	0.005047573
ENSG00000163320	8545	CGGBP1	-0.02073002	0.710452984
ENSG00000163328	151556	GPR155	0.110336332	0.520476289
ENSG00000163344	10654	PMVK	0.008529193	0.917149257
ENSG00000163346	57326	PBXIP1	-0.05362523	0.582691212
ENSG00000163347	9076	CLDN1	1.037803911	0.001263074
ENSG00000163348	90780	PYGO2	-0.133706543	0.003442849
ENSG00000163349	204851	HIPK1	-0.041594157	0.484476083
ENSG00000163354	127579	DCST2	0.028576397	0.904086523
ENSG00000163359	1293	COL6A3	1.354391806	0.0000063
ENSG00000163374	55249	YY1AP1	-0.016726047	0.629254104
ENSG00000163376	84541	KBTBD8	-0.076257952	0.670766858
ENSG00000163378	285203	EOGT	0.175976045	0.060370101
ENSG00000163389	56983	POGLUT1	-0.119480802	0.172047583
ENSG00000163393	55356	SLC22A15	0.139952131	0.319234142
ENSG00000163399	476	ATP1A1	-0.262382967	0.095799156
ENSG00000163406	6565	SLC15A2	0.050929556	0.815882158
ENSG00000163412	317649	EIF4E3	-0.057367435	0.604037585
ENSG00000163421	60675	PROK2	5.801674575	0.00000000000000000135
ENSG00000163428	116064	LRRC58	-0.100415106	0.218989853
ENSG00000163430	11167	FSTL1	0.672408576	0.004894841
ENSG00000163431	25802	LMOD1	0.215370509	0.365223375
ENSG00000163435	1999	ELF3	0.19229051	0.314985082
ENSG00000163444	92703	TMEM183A	0.017138551	0.799944359
ENSG00000163449	92691	TMEM169	-0.208780165	0.195183911
ENSG00000163453	3490	IGFBP7	0.430171777	0.04575287
ENSG00000163463	200185	KRTCAP2	0.151905537	0.419959946
ENSG00000163464	3577	CXCR1	6.020850196	0.00000000000000000000648
ENSG00000163466	10109	ARPC2	0.136431076	0.043896383
ENSG00000163468	7203	CCT3	-0.078222019	0.200060936
ENSG00000163472	84283	TMEM79	-0.064961335	0.374947231
ENSG00000163479	6746	SSR2	0.09754836	0.090345007
ENSG00000163481	64320	RNF25	0.049592498	0.388496357
ENSG00000163482	27148	STK36	0.058462644	0.412471019
ENSG00000163485	134	ADORA1	0.682212719	0.009307615
ENSG00000163492	285025	CCDC141	-0.296870121	0.286402927
ENSG00000163497	54738	FEV	-0.445468129	0.050700566
ENSG00000163499	1412	CRYBA2	-0.568649443	0.02075711
ENSG00000163501	3549	IHH	-0.151013906	0.422534025
ENSG00000163508	8320	EOMES	0.155467856	0.62663078
ENSG00000163510	57703	CWC22	-0.066498667	0.14227327
ENSG00000163512	64343	AZI2	0.047448742	0.348034475
ENSG00000163513	7048	TGFBR2	0.033236903	0.753304981
ENSG00000163515	84666	RETNLB	-0.164357085	0.574664643
ENSG00000163516	55139	ANKZF1	0.046771551	0.518741353
ENSG00000163517	79885	HDAC11	-0.109300172	0.377252981
ENSG00000163518	83417	FCRL4	-0.259095007	0.574242928
ENSG00000163519	50852	TRAT1	0.052867023	0.833300431
ENSG00000163520	2199	FBLN2	0.433365336	0.140136354
ENSG00000163521	79411	GLB1L	0.064838545	0.56789618
ENSG00000163527	201595	STT3B	-0.000833632	0.989091708
ENSG00000163528	131474	CHCHD4	-0.148931615	0.03403379
ENSG00000163531	23114	NFASC	-0.063367326	0.684576896
ENSG00000163534	115350	FCRL1	-0.004740181	0.992299821
ENSG00000163536	5274	SERPINI1	0.531678424	0.012768206
ENSG00000163539	23122	CLASP2	-0.068658536	0.193816527
ENSG00000163541	8802	SUCLG1	-0.125099749	0.336718696
ENSG00000163545	81788	NUAK2	-0.075888722	0.568310064
ENSG00000163558	5584	PRKCI	-0.069290943	0.416481643
ENSG00000163563	4332	MNDA	1.571530622	0.00000606
ENSG00000163564	149628	PYHIN1	0.297180496	0.231867725
ENSG00000163565	3428	IFI16	0.508210569	0.00367013
ENSG00000163568	9447	AIM2	0.616638218	0.084849512
ENSG00000163577	56648	EIF5A2	0.195249857	0.108653367
ENSG00000163581	6514	SLC2A2	-4.88127305	0.000000000000000000274
ENSG00000163584	200916	RPL22L1	0.238792778	0.093904709
ENSG00000163586	2168	FABP1	-0.16919232	0.486374488
ENSG00000163590	151742	PPM1L	-0.102431027	0.477366997
ENSG00000163596	130026	ICA1L	-0.113038478	0.41888062
ENSG00000163597	100507246	SNHG16	-0.124790591	0.074770544
ENSG00000163599	1493	CTLA4	1.07993265	0.006895267
ENSG00000163600	29851	ICOS	0.673941217	0.04351832
ENSG00000163602	23429	RYBP	-0.02948987	0.608271312
ENSG00000163605	151987	PPP4R2	-0.084454755	0.253050584
ENSG00000163606	131450	CD200R1	-0.110916264	0.530672328
ENSG00000163607	29083	GTPBP8	-0.056413126	0.346926279
ENSG00000163611	152185	SPICE1	-0.03159215	0.610643217
ENSG00000163618	8618	CADPS	-0.053551127	0.700984188
ENSG00000163624	1040	CDS1	-0.204353619	0.232360194
ENSG00000163625	23001	WDFY3	-0.065313871	0.422526204
ENSG00000163626	285521	COX18	0.1098596	0.061306112
ENSG00000163629	5783	PTPN13	0.214331889	0.286785086
ENSG00000163633	132989	C4orf36	-0.112236594	0.314025858
ENSG00000163634	80145	THOC7	-0.004940693	0.927973122
ENSG00000163635	6314	ATXN7	0.097494456	0.161128011
ENSG00000163636	9861	PSMD6	0.046349219	0.455542727
ENSG00000163637	166336	PRICKLE2	-0.097867093	0.583005765
ENSG00000163638	56999	ADAMTS9	0.776014663	0.001323837
